Id,IsDeleted,MasterRecordId,AccountId,Salutation,FirstName,LastName,MiddleName,Suffix,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,OwnerId,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,EmailBouncedReason,EmailBouncedDate,Jigsaw,JigsawContactId,SmartvCard__Organization__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__ContactDate__c,qbdialer__ContactScoreId__c,qbdialer__ContactScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,LID__LinkedIn_Member_Token__c,Other_Email_s__c,Agree_to_FT_License_Agreement__c,Free_Trial_License_Key__c,Free_Trial_Project_Notes__c,Free_Trial_Start_Date__c,Free_Trial_Follow_Up_Notes__c,Free_Trial_Status__c,Signed_up_for_free_trial_on__c,Dev_Edition_Agree_to_License_Agreement__c,Dev_Edition_Date_Signed_Up__c,Free_Trial_Renewed_Date__c,zisf__Person_Has_Moved__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Email__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__ZoomInfo_Phone__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c,Alternate_Email__c,LinkedIn_Profile__c,Goal_of_Developer_Edition__c,Goal_of_Developer_Edition_Other__c,Employee_Band__c,Original_Lead_Source__c,Meeting_Status__c
0033600001jdpVJAAY,0,,0013600001mySfEAAU,Mr.,Soon,Jordan,,,,,,,,,,,17 Zürcherstrasse,Neerach,,8173,Switzerland,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000006CbBOAA0,0,0,0,2018-06-10,00536000006CbBOAA0,2018-06-10,00536000006DZLrAAO,6/10/18 19:26,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jdpViAAI,0,,0013600001mySfEAAU,Mr.,Soscydi,Zemp,,,,,,,,,,,17 Zürcherstrasse,Neerach,,8173,Switzerland,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000008Ge5aAAC,0,0,0,2018-06-10,00536000006CbBOAA0,2018-09-04,00536000006DZLrAAO,10/9/18 3:52,2018-10-08,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jdpVxAAI,0,,0013600001mySfEAAU,Mr.,Souvik,Harder,,,,,,,,,,,17 Zürcherstrasse,Neerach,,8173,Switzerland,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000006CbBOAA0,0,0,0,2018-06-10,00536000006CbBOAA0,2018-06-10,00536000006DZLrAAO,6/10/18 19:26,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jdsTlAAI,0,,0013600001PFX0fAAH,,Spencer,Birdsong,,,,,,,,,,,900 Metro Center Blvd,Foster City,CA,94404,United States,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,"Director, Software Sourcing",,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2018-06-11,00536000006DI2SAAW,2018-06-11,00536000006DZLrAAO,6/21/18 16:33,2018-06-21,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Sam-Eisenberg,0,,VRG-payments,,Sam,Eisenberg,,,,,,,,,,,,,,,,,,,(650) 206-8888,,(650) 206-8888,,,,0033600001oDJvaAAG,anonymized@vrgcorporation.com,Architect,,,Website-Free Trial,,,00536000006DI2SAAW,0,0,0,2018-06-12,0053600000D4sAHAAZ,2018-10-04,00536000006DZLrAAO,10/7/18 21:55,2018-10-07,,,,,,,,,,,,,0,,,,,,1,1a557d57f63c960794dc672c82dbbbe864d95e7b7e15c3834ec31d15c941be1d1530021865d690c7d07a73589b94a43ae7bb8f6b44ecec2563c139ce3b9d24c3cd9de9b9d37c5bc55d3fffa0ff376ef874c1e3c84dbc1a112e3698b6d3f37ba64ba92eab37,To run a proof of concept over very large multi-billion graph for real time deep link analytics and offline full-graph pattern matching scans,2018-06-11,,Completed,2018-10-04,0,,,,,,,,,,,,,,,,,
0033600001jeNL3AAM,0,,VRG-payments,,springmin,Azar,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Software engineer,,,Website-Free Trial,,,00536000006DI2SAAW,0,0,0,2018-06-12,0053600000D4sAHAAZ,2018-10-24,00536000006DI2SAAW,11/14/18 10:22,2018-11-14,,,,,,,,,,,,,0,,,,,,1,2d370205979506654b96b331515450f6b5df2d2830f47afd5b7efeab6eed558915318898330d3383ffeab3e41b38ab8e1ee8d773d6f5eceba1827187adda99935e5230c686a3524e2effd0603f84626709d32e095bbbcfe78c2e497cdfb73c1ac110ad9c0e,,2018-07-03,New 30 day license key . -  <pre> 2d370205979506654b96b331515450f6b5df2d2830f47afd5b7efeab6eed558915318898330d3383ffeab3e41b38ab8e1ee8d773d6f5eceba1827187adda99935e5230c686a3524e2effd0603f84626709d32e095bbbcfe78c2e497cdfb73c1ac110ad9c0e  June 12 - 15 day key 519b5cd51b9437b80d28cf5b1abc3e99bc7756666fefc25e735cfe4bd836bba015301012170bed910e31552062f837aa6ae4288f0a774c32d047350f3714fedd4a0930544b16a2a04fe2824aa617ce7916d95e145c342f548270d73e224fe86c08c76ca462 </pre>,Pending,2018-10-23,1,2018-10-23,,,,,,,,,,,,,,,,
0033600001jedDrAAI,0,,0013600001rzbH7AAI,,srinivas,Jing,,,,,,,,,,,,,,,CN,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,BD,,,Website - Contact Us,,,0053600000D5c3CAAR,0,0,0,2018-06-13,00536000006CfnPAAS,2018-09-17,00536000006CfnPAAS,9/17/18 2:47,2018-08-28,,,,,,,,,,,,,0,,,,,,0,"{""license"": ""be3b15ebc7f4acb4842f1e8357f5f3833320afe52f210c15859ac2f2c6823a1d15355529004cd546f7d7f341193999de02f6e1ce2f9f5729bdbd0487dbc156802508ab1083f71b5486b69c9e8397b153edfffc7297e909e9cdf0fc2342bf89c9939a0d6c4a""}",,2018-08-13,,Approved,,0,,,,,,,,,,,,,,,,,
0033600001jedJvAAI,0,,0013600001mz6obAAA,,Srinivas,Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Master Candidate,,,Website - Content Download,,,00536000006CfnPAAS,0,0,0,2018-06-13,00536000006CfnPAAS,2018-08-22,00536000006DZLrAAO,8/22/18 7:43,2018-08-22,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jedQSAAY,0,,0013600001mz6t2AAA,,Srinivasa,Shiong,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Website - Content Download,,,00536000006CfnPAAS,0,0,0,2018-06-13,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,6/13/18 9:12,2018-05-22,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jedY7AAI,0,,0013600001mz72YAAQ,,Stacey,hu,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,PM,,,Website-Free Trial,,,00536000008Ge5aAAC,0,0,0,2018-06-13,00536000006CfnPAAS,2018-06-27,00536000006DZLrAAO,6/27/18 15:09,2018-06-12,,,,,,,,,,,,,0,,,,,,1,30a73efb8b6770a1a9e8cf1d4e73b66cef337af03a7f2aff5d6704f667d71db41530187720e6a973c7c6987377e1c277269b61641baa423d9438f7f6ec3acca852d8169c2b4e5871310e9c59337c1befb3a35da458270f9ee561cde5ec05de98a7b33c5f4e,,2018-06-13,,Completed,2018-06-27,,,,,,,,,,,,,,,,,,
0033600001jedqyAAA,0,,0013600001mz7K3AAI,,Stacey,Zhang,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,AI and Machine Learning Engineer,,,Website-Free Trial,,,00536000006CfnPAAS,0,0,0,2018-06-13,00536000006CfnPAAS,2018-06-27,00536000006DZLrAAO,6/27/18 6:22,2018-06-14,,,,,,,,,,,,,0,,,,,,1,1518a63bd6fdb91c995a6474f3d644fefaf7f586a504dc689e2312f67085bf6d153014452476969e9deef90f8d0c1f41f4f56b8c6cdc1dd860720d6b7b3f2167798404f64edc8c8a4e8f576550cbe50d3b6b35e649a5c7c5ae0d7a419a1ce487c3f7b93ea4,Get Fun,2018-06-12,,Completed,2018-06-26,,,,,,,,,,,,,,,,,,
0033600001jedzAAAQ,0,,0013600001mz7R2AAI,,Stacy,?,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,???????,,,Website,,,00536000006CfnPAAS,0,0,0,2018-06-13,00536000006CfnPAAS,2018-07-18,00536000006DZLrAAO,10/8/18 1:20,2018-10-07,,,,,,,,,,,,,0,,,,,,1,,,,,Developer Edition,2018-07-17,1,2018-07-17,,,,,,,,,,,,,,,,
0033600001jee03AAA,0,,0013600001PFYLLAA5,,Stacy,lin,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,????,,,Website,,,00536000006CfnPAAS,0,0,0,2018-06-13,00536000006CfnPAAS,2018-07-18,00536000006DZLrAAO,7/18/18 18:08,2018-06-27,,,,,,,,,,,,,0,,,,,,1,,,,,Developer Edition,2018-07-18,1,2018-07-18,,,,,,,,,,,,,,,,
0033600001jfQrwAAE,0,,0013600000FT4tiAAD,Mr.,Stanimir,Forbes,,,,,,,,,,,2211 North First St,San Jose,CA,95110,USA,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,"Director, Data Infrastructure",,,Trade Show,,,0053600000D5bx4AAB,0,0,0,2018-06-14,00536000006DZLrAAO,2018-08-16,00536000006DZLrAAO,8/16/18 18:55,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfSosAAE,0,,0013600000FT4tiAAD,,Stas,Ravi,,,,,,,,,,,2211 North First St,San Jose,CA,95110,USA,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Full Stack Developer,,,Sales List Import,,,0053600000D5bx4AAB,0,0,0,2018-06-14,00536000006DZLrAAO,2018-08-16,00536000006DZLrAAO,8/16/18 18:55,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfT8JAAU,0,,0013600001ghJhLAAU,,Stefan,Hesami,,,,,,,,,,,5775 MOREHOUSE DR,San Diego,CA,92121,USA,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Senior Data Scientist,,,Sales List Import,,,00536000006DI2SAAW,0,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,6/14/18 22:08,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfTWBAA2,0,,0013600001ghJhLAAU,,Stefan,Wishlinski,,,,,,,,,,,5775 MOREHOUSE DR,San Diego,CA,92121,USA,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Engineer,,,Sales List Import,,,00536000008Ge5aAAC,0,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,6/14/18 22:23,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfTarAAE,0,,0013600000FT4tiAAD,,Stefan’a,Youssefi,,,,,,,,,,,2211 North First St,San Jose,CA,95110,USA,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,"Chief Data Engineer, Data Technology, Risk",,,Sales List Import,,,00536000008Ge5aAAC,0,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,6/14/18 22:23,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfTfmAAE,0,,0013600001h6nQKAAY,,Stefano,Ganesan,,,,,,,,,,,2562 Glen Isle Ave,San Francisco,CA,94588,United States,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,Senior Data Solutions Architect,,,Sales List Import,,,00536000006DI2SAAW,0,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,6/14/18 22:21,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfTkwAAE,0,,0013600000FSyaDAAT,,Stefano,Maul,J,,,,,,,,,,18850 N 56th St,New York,NY,85054,USA,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Senior Engineer,,,Trade Show,,,00536000008Ge5aAAC,1,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,11/7/18 23:43,2018-11-07,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfTngAAE,0,,0013600001b5NLaAAM,,Stefano,Karyamapudi,,,,,,,,,,,702 Southwest 8Th St,Bentonville,AR,72716,USA,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,Senior Software Engineer,,,Sales List Import,,,00536000008Ge5aAAC,0,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,6/14/18 22:33,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jfTvYAAU,0,,0013600001PFX0fAAH,,Stelleo,Appukutty,,,,,,,,,,,900 Metro Center Blvd,Foster City,CA,94404,United States,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,Lead SW Engineer,,,Trade Show,,,00536000008Ge5aAAC,0,0,0,2018-06-14,00536000006DZLrAAO,2018-06-14,00536000006DZLrAAO,6/14/18 22:33,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jhaEOAAY,0,,0013600001ntGEjAAM,Mr.,Stephan,Lv,,,,,,,,,,,,Shanghai,SH,,CN,,,,,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Partner Manager,,,Sales Activity,,,00536000006CfnPAAS,0,0,0,2018-06-19,00536000006CfnPAAS,2018-06-19,00536000006DZLrAAO,6/19/18 10:17,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jhaFbAAI,0,,0013600001ntGEjAAM,,Stephanie,Song,,,,,,,,,,,,Shanghai,SH,,CN,,,,,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Solution Consultant VP,,,Sales Activity,,,00536000006CfnPAAS,0,0,0,2018-06-19,00536000006CfnPAAS,2018-06-19,00536000006DZLrAAO,6/19/18 10:17,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jhaLeAAI,0,,0013600001mxEwoAAE,,Stephanie,Zang,,,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000006CfnPAAS,0,0,0,2018-06-19,00536000006CfnPAAS,2018-06-19,00536000006DZLrAAO,6/19/18 10:43,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jhe3NAAQ,0,,0013600001q9tLcAAI,,Stephanie,Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Head of Strategic Partnerships,,,Sales Activity,,,00536000006DdI0AAK,0,0,0,2018-06-19,00536000006DdI0AAK,2018-10-18,00536000006DZLrAAO,10/18/18 21:22,2018-10-01,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001jheISAAY,0,,0013600001q9tLcAAI,,Stephen,Reisman,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Director of Partnerships,,,Sales Activity,,,00536000006DdI0AAK,0,0,0,2018-06-19,00536000006DdI0AAK,2018-10-18,00536000006DZLrAAO,11/14/18 13:24,2018-11-14,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kBK2BAAW,0,,0013600001ntQp5AAE,,Stephen,Chen,,,,,,,,,,,12680 High Bluff Dr 3rd floor,San Diego,CA,92130,United States,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,"SVP, Chief Scientist",,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2018-06-19,00536000006DI2SAAW,2018-10-27,00536000006DZLrAAO,11/14/18 2:24,2018-11-13,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kBKTdAAO,0,,0013600001ntQp5AAE,,Stephen,Mishra,,,,,,,,,,,12680 High Bluff Dr 3rd floor,San Diego,CA,92130,United States,,,,,,,,,,0033600001kBK2BAAW,anonymized@vrgcorporation.com,Software Engineer,,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2018-06-19,00536000006DI2SAAW,2018-06-19,00536000006DZLrAAO,6/19/18 22:10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kBKTvAAO,0,,0013600001ntQp5AAE,,Stephen,Singh,,,,,,,,,,,12680 High Bluff Dr 3rd floor,San Diego,CA,92130,United States,,,,(650) 206-8888,,,,,,0033600001kBK2BAAW,anonymized@vrgcorporation.com, Software Dev Engineer,,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2018-06-19,00536000006DI2SAAW,2018-10-26,00536000006DZLrAAO,10/26/18 19:41,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kBQ7pAAG,0,,0013600001kMxMXAA0,,Stephen,Bar-Adon,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Executive VP & Chief Legal Officer,,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2018-06-20,00536000006DI2SAAW,2018-10-24,00536000006DI2SAAW,10/24/18 5:05,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kBnzGAAS,0,,0013600001ghOj0AAE,,Stephen,cai,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,PM,,,Website-Free Trial,,,00536000006CfnPAAS,0,0,0,2018-06-20,00536000006CfnPAAS,2018-07-12,00536000006DZLrAAO,9/11/18 6:45,2018-09-10,,,,,,,,,,,,,0,,,,,,1,d843f3b57d45fa36c67a11cc05817eb65a5d816dc4c3a1deba3d73eeb5d906df1530714196b5dc137b4be7cf6aea1f789c48038f5a0f99790e0bb8190fc000f302cd20c024a65b3e2a6a73208bb0bf652e42c99b78091c656bf48e63727c76f4b1f18377f6,Training,2018-06-19,,Developer Edition,2018-07-12,1,2018-07-12,,,,,,,,,,,,,,,,
0033600001kBppBAAS,0,,0013600001c9FYCAA2,,Stephen,CuiLan,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Website-Developer Edition,,,00536000006DZLrAAO,0,0,0,2018-06-20,00536000006CfnPAAS,2018-07-18,00536000006DZLrAAO,9/3/18 1:11,2018-09-02,,,,,,,,,,,,,0,,,,,,1,,,,,Developer Edition,2018-07-18,1,2018-07-18,,,,,,,,,,,,,,,,
0033600001kBvhYAAS,0,,0013600001ntgwHAAQ,Mr.,Stephen,Nieves,,,,,,,,,,,WeWork Esmeralda 950,Buenos Aires,,,Argentina,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,CTO & Co-Founder,,,Website,,,00536000008Ge5aAAC,0,0,0,2018-06-20,00536000006CbBOAA0,2018-10-24,00536000006DZLrAAO,11/13/18 14:10,2018-11-13,,,,,,,,,,,,,0,,,,,,0,7079eee50dccea22e4d3ec6c1d3ef2714f3e38ed2e5b1188c6b3ebdf5bebe24615309738216faa55e26decb682983938e882738647b8e65714f3e8719f2bda32a6d02f7d2ba7a1881767fa2fcd7ef627db8cdf98db803c9d37799eaac81b3d2967f236ed8c,Testing the platform,2018-06-22,,Developer Edition,,1,2018-10-24,,,,,,,,,,,,Developing a prototype for potential production use,,,,
0033600001kCAitAAG,0,,VRG-payments,,Joshua,King,,,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Data Engineer,,,Website-Developer Edition,,,00536000006DI2SAAW,0,0,0,2018-06-21,0053600000D4sAHAAZ,2018-10-04,00536000006DZLrAAO,11/11/18 8:32,2018-11-11,,,,,,,,,,,,,0,,,,,,1,,,,,Developer Edition,2018-10-04,1,2018-10-04,,,,,,,,,,,,,,,,
0033600001kCAo8AAG,0,,VRG-payments,,Jamie,Walters,,,,,,,,,,,,,,,,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,Sr. Manager Credit and Fraud Decision Support,,,Website-Free Trial,,,00536000006DI2SAAW,0,0,0,2018-06-21,0053600000D4sAHAAZ,2018-10-04,00536000006DZLrAAO,11/14/18 6:25,2018-11-13,,,,,,,,,,,,,0,,,,,,1,5f66fbf965d3f47a06b924ef534144782436a3a67338b887cbe535b70714387c152994976245ae1f456aff6e5dcfec633ce6aa6d963f870011a3a3917201396d4827534345bf510835577f5da58d935f27137112353e511a3e147fd9d5376a5e26b8b9189d,Evaluate graph DB performance and usability,2018-06-11,,Completed,2018-10-04,0,,,,,,,,,,,,,,,,,
0033600001kCQSXAA4,0,,0013600000JRBPoAAP,,Steve,Mathai,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,Technology Consultant,,,Customer Event,,,00536000006DdI0AAK,0,0,0,2018-06-21,00536000006DdI0AAK,2018-07-09,00536000006DdI0AAK,11/5/18 22:33,2018-11-05,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kCr7MAAS,0,,0013600001iEJIYAA4,,Steve,Porst,,,,,,,,,,,555 BAILEY AVE,SAN JOSE,California,95141,United States,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,Program Manager Offering Management,,,Trade Show,,,00536000008Ge5aAAC,0,0,0,2018-06-23,00536000006DZLrAAO,2018-06-23,00536000006DZLrAAO,6/23/18 1:05,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kCrCMAA0,0,,0013600000FT4tiAAD,,Steve,Gujjula,,,,,,,,,,,2211 North First St,San Jose,CA,95110,USA,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,,,,Trade Show,,,0053600000D5bx4AAB,0,0,0,2018-06-23,00536000006DZLrAAO,2018-08-16,00536000006DZLrAAO,8/16/18 18:55,2018-06-21,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kCrFkAAK,0,,0013600000FT4tiAAD,,Steve,Alves,,,,,,,,,,,2211 North First St,San Jose,CA,95110,USA,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,"Director, Analytic Data Playform",,,Trade Show,,,0053600000D5bx4AAB,0,0,0,2018-06-23,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 20:45,2018-07-18,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kDK6OAAW,0,,0013600001nuoU7AAI,,Steve,zhang,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,big data engineer,,,Website-Free Trial,,,00536000006CfnPAAS,0,0,0,2018-06-25,00536000006CfnPAAS,2018-07-18,00536000006DZLrAAO,9/21/18 4:32,2018-09-20,,,,,,,,,,,,,0,,,,,,1,,a exploration to tigergraph,,"<blockquote>Hi Yu,<br><br><br>Talked with the customer, they are from Computer Network Information Center (CNIC) of the Chinese Academy of Sciences using genesis graph open source version.<br><br>They will turn to trial on our Dev Version.<br><br>Pls reject the application, thx.<br><br>Rick Wu<br>Sales Director</blockquote>",Denied,2018-07-18,1,2018-07-18,,,,,,,,,,,,,,,,
0033600001kDKNMAA4,0,,0013600001nuogtAAA,,Steve,CHENGJIA,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,,,,TestDrive,,,00536000006CfnPAAS,0,0,0,2018-06-25,00536000006CfnPAAS,2018-06-25,00536000006DZLrAAO,6/25/18 16:12,2018-06-24,,,,,,,,,,,,,0,,,,,,0,df589ef1d6472ca1ca9a28f5fecb6b2e9d9b10f242fc8ccb467612a0674c766d1531219043fd9f3b85ce5d1f731ebbb0eddacbdc0fd5c0bdefd1de9b5e08dc803e473cfd93d4f331c33c5e6c8b85d9c7a0c5ff4f954ca7db9b5ad48298a9b6d6fe8a6b00a4,,2018-06-25,,Approved,,,,,,,,,,,,,,,,,,,
0033600001kDKeSAAW,0,,0013600001nuouEAAQ,,Steve,Liu,,,,,,,,,,,,,,,,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,graph,,,Website-Free Trial,,,00536000006CfnPAAS,0,0,0,2018-06-25,00536000006CfnPAAS,2018-10-04,00536000006DZLrAAO,10/4/18 17:50,2018-06-28,,,,,,,,,,,,,0,,,,,,1,,,,"<br>This company is a consumer fin service under CITIC group. I?ve talked with Ms.Liu, she will try our Dev edition first and apply for Ent version if it?s necessary, so pls reject the application for now, I will keep tracking on it.",Developer Edition,2018-10-04,1,2018-10-04,,,,,,,,,,,,,,,,
0033600001kDKmMAAW,0,,0013600001nup0BAAQ,,Steve,Wan,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Website-Developer Edition,,,00536000006CfnPAAS,0,0,0,2018-06-25,00536000006CfnPAAS,2018-07-18,00536000006DZLrAAO,7/18/18 18:08,2018-06-22,,,,,,,,,,,,,0,,,,,,1,,,,,Developer Edition,2018-07-18,1,2018-07-18,,,,,,,,,,,,,,,,
0033600001kDzmDAAS,0,,0013600001nv28KAAQ,,Steve,Franco,,,,,,,,,,,14501 Artesia Blvd,La Mirada,CA,90638,United States,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,Director- E-Commerce,,,Employee Referral,,,00536000006DI2SAAW,0,0,0,2018-06-26,00536000006DI2SAAW,2018-10-27,00536000006DZLrAAO,10/27/18 9:43,2018-07-23,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0033600001kEI3YAAW,0,,0013600001nv4FJAAY,,Steve,Tongtong,,,,,,,,,,,,,,,,,,,(650) 206-8888,,,,,,,anonymized@vrgcorporation.com,???,,,Website-Free Trial,,,0053600000D5c3CAAR,0,0,0,2018-06-26,00536000006CfnPAAS,2018-08-27,00536000006CfnPAAS,9/6/18 15:28,2018-09-06,,,,,,,,,,,,,0,,,,,,1,5ca655268133a382b39bddf981ab865d9052fada74682f1202b8ffb059295c071530880035e6318c37b38b3fcb0a8a59b06fb8570f0f6e52556a3d4a7bc2582e5f53db8f04e855c5c6c0704c29881ec067cedf611de162cae12d27bee3edfd4248dc349b05,,2018-06-21,,Developer Edition,2018-07-18,1,2018-07-18,,,,,,,,,,,,,,,,
